"Provincia";"Estadillo";"Cla";"Subclase";"CoorX";"Coory";"Tipo";"Vuelo1";"Pasada1";"Foto1";"Vuelo2";"Pasada2";"Foto2";"Ano";"INE";"Nivel1";"Nivel2";"Nivel3";"FccTot";"FccArb";"DisEsp";"ComEsp";"Rocosid";"Textura";"MatOrg";"PhSuelo";"FechaPh";"HoraPh";"TipSuelo1";"TipSuelo2";"TipSuelo3";"MErosiva";"ModComb";"EspCMue";"PresReg";"EfecReg";"CortaReg";"MejVue1";"MejVue2";"MejSue1";"MejSue2";"Orienta1";"Orienta2";"MaxPend1";"MaxPend2";"Localiza";"Acceso";"Levanta";"Obser";"Equipo";"JefeEq";"FechaIni";"HoraIni";"FechaFin";"HoraFin";"Tiempo";"Resid";"RumboF1";"RumboF2";"DistFoto";"CarFoto1";"NumFoto1";"ConFoto1";"CarFoto2";"NumFoto2";"ConFoto2";"Estado";"Tecnico"
"18";"1221";"A";"1";453958.00;4112003.00;"0";"1985";"j";"0002";"2002";;"1-1 ";"2007";"687";"1";"1";"1";100;45;"1";"2";"3";"2";"2";"5";;;"1";"1";"1";"1";"4";"0";;;"0";"0";;"0";;292;;12.25;;"1";"2";"2";"[PIES MAYORES].REJON LOCALIZADO POR FOTOS INFO2.ESTADO DEL PINO;4LATIZAL,4MONTE BRAVO Y 2 FUSTAL.
[PIESMAY 003-045.MEDIDA A 1.40MTS.]
[PIESMAY 011-045.MEDIDA A 1.10MTS.]
[PIESMAY 012-045.ENTRA POR CP.]
[RIESGOS.MODELO 04. POR LA CONTINUIDAD]
[RIESGOS].DA—OS DE DEFOLIADORES EN ENCINAS Y TAMBIEN EN PINOS.";"98";" 99";10/7/2007 00:00:00;30/12/1899 09:00:00;10/7/2007 00:00:00;30/12/1899 11:31:23;;"687";"271";"365";"10";"0";123;123;"0";124;124;"T";" 9"
"18";"1222";"A";"1";461918.00;4112021.00;"0";"1985";"j";"0006";"2002";;"1-2 ";"2007";;"1";"1";"1";98;70;"1";"2";"2";"3";"2";"5";;;"1";"1";"1";"1";"4";"2";;;"0";"0";;"0";;386;;18.00;;"1";"2";"3";"[CLAESP. RESTO DE ESPECIES=20%.DEJO UN 10% DE OCUPACION A LA CORNICABRA Y EL 10% RESTANTE A LAS DEMAS SP. REJON LOCALIZADO POR FOTOS INFO2.]
[PIES MAYORES]
EL 095. ES ALMENDRO
[PIESMAY 004-]ALMENDRO A 65G. NO ENTRA POR DM.
[PIESMAY 006-044.ENTRA POR CP.]
[PIESMAY 011-]ARBOL N.10 ENTRA POR CP.
[PIESMAY 014-044.ENTRA POR CP. Y MEDIDO A 0.7MTS. POR ENSAN.CHAMIENTO]
[ESPECIES PRESENTES.HAY CHOPO EN LAS INMEDIACIONES]
[RIESGOS.MODELO 04. POR LA CONTINUIDAD]
[RIESGOS]DEFOLIADORES EN QUEJIGOS Y ENCINAS. Y RAMAS SECAS EN FRESNOS POR CAUSAS QUE DESCONOZCO";"98";" 99";31/5/2007 00:00:00;30/12/1899 00:00:00;31/5/2002 00:00:00;30/12/1899 15:24:36;;"687";"348";"75";"5";"0";37;37;"0";38;38;"T";
"18";"1223";"A";"1";481960.00;4112013.00;"0";"1985";"j";"0016";"2002";;"2-2 ";"2007";;"1";"1";"2";75;25;"1";"2";"3";"2";"2";"4";;;"1";"2";"1";"1";"5";"2";;;"0";"0";;"0";;385;;4.00;;"1";"1";"1";"PARCELA LOCALIZADA POR LOS PIES DEL IFN2.
DEJO UN 10% AL RESTO DE SP.
LA ENCINA TIENE ALGO DE DA—O POR HONGOS.
HAY REGENERACION DE LA CAT.3 DE PRUNUS SPINOSA.TAMBIEN HAY DE ENCINA DE LA CAT 2.
SP MAT 116 ES B. HISPANICA.
NO HAY MANIFESTACIONES EROSIVAS EN LA PARCELA NI EN LOS ALREDEDORES.
HAY UN ANTIGUO TRATAMIENTO SELVICOLA QUE CONSISTIO EN UNA CLARA DE LA MASA (COMO ZONA AUXILIAR PARA LA LUCHA CONTRA EL FUEGO)Y EN LA PODA DE LOS FUSTES.( RESTOS DE MADERA EN EL MONTE).
LAS ENCINAS TAMBIEN ESTAN LIMPIAS.
HAY MUCHAS PIEDRAS SUPERFICIALES.
HAY PRESENCIA DE GANADO VACUNO.";"98";" 99";1/8/2007 00:00:00;30/12/1899 13:41:42;1/8/2007 00:00:00;30/12/1899 14:48:36;;"896";"310";"140";"10";"111111";57;57;"111111";58;58;"T";
"18";"1224";"A";"3C";458940.00;4110973.00;"0";"1985";"j";"0005";"2002";;"1-1 ";"2007";"687";"1";"1";"2";98;80;"1";"2";;;;;;;;;;;;;;;;;;;;208;;11.25;;"1";"2";"2";"[CLAESP. RESTO DE ESPECIES=10%.EL 10% RESTANTE AL ENDRINO.REJON LOCALIZADO POR FOTOS INFO2.PARCELA A3 EN MONTE POR ESTAR COORDENADA Y PARCELA INFO2. EN TESELAS BIEN DIFERENTES(LINEA DE TESELA ALGO MAL TRAZADA)]
[PIESMAY 005-025.ENTRA POR CP.]
[PIESMAY 026-]LARICIO A 393G. NO ENTRA POR DIST.(COMP)..EN REGENERACION HAY DE PINO LARICIO DE LA 1 UN 1 .DE PINO PINASTER DE LA CAT.1 UN 1.DE MAJUELO HAY 1PIE MENOR DE UNOS 2.5MTS. DE LA CAT.3 Y DE LA CAT.2 UN 3 RESPECT.Y DE LA CAT. 1 UN 2. DE PRUNUS DE LA CAT.2 UN 2  Y DE LA 1 TAMBIEN UN 2. Y DE ENCINA DE LA CAT.1 UN 1.";"98";" 99";30/7/2007 00:00:00;30/12/1899 09:14:25;30/7/2007 00:00:00;30/12/1899 10:50:35;;"687";;;;;;;;;;"T";" 9"
"18";"1224";"A";"3E";459007.00;4111014.00;"0";"2002";;"1-1 ";"1985";"j";"0005";"2007";"687";"1";"2";"1";90;12;"1";"2";"4";"2";"2";"4";;;"1";"1";"1";"1";"4";"0";;;"0";"0";;"0";;253;;12.50;;"1";"2";"2";"[CLAESP. RESTO DE ESPECIES=10%.PARCELA A3. POR ESTAR EN TESELAS BIEN DISTINTAS LA COORDENADA Y PARCELA INFO2. LA LINEA DE TESELA NO ESTA MUY BIEN TRAZADA.COORDENADA ENTRE DOS TESELAS Y QUE DFSPLAZO HACIA LA TESELA QUE CONTIENE SU CENTRO.]
[PIES MAYORES].NO HAY PIES MAYORES.
[CLAESP. RESTO DE ESPECIES=10%]
[MATORRAL.HAY STAELINA EN LA PARCELA.]
[RIESGOS.MODELO 04. POR LA CONTINUIDAD.]
[RIESGOS].DEFOLIADORES EN ENCINAS.";"98";" 99";30/7/2007 00:00:00;30/12/1899 11:00:00;30/7/2007 00:00:00;30/12/1899 13:05:47;;"687";"258";"128";"10";"0";169;169;"0";170;170;"T";" 9"
"18";"1225";"A";"1";460967.00;4110977.00;"0";"1985";"j";"0005";"2002";;"1-1 ";"2007";"687";"1";"1";"1";95;75;"1";"1";"4";"2";"2";"4";;;"1";"2";"1";"1";"4";"0";;;"0";"0";;"0";;258;;11.25;;"1";"1";"2";"[PIES MAYORES].REJON LOCALIZADO POR FOTOS INFO2.EL ESTADO DE LA ENCINA ES;6MONTE BRAVO,3LATIZAL Y 1 FUSTAL. 
[PIESMAY 001-045.ENTRA POR CP. Y JUSTA Y NO LA HE CONSIDERADO 999 POR EL MARGEN DE ERROR 0.5CMS.]
[PIESMAY 002-045.DMS. COMP.]
[PIESMAY 008-045.MEDIDA A 0.8MTS. POR RESPETO DECISION ANTIGUO CAPATAZ.]
[PIESMAY 010-045.ENTRA POR CP.]
[PIESMAY 014-]ENCINA A 385G. NO ENTRA POR DM.
[MATORRAL.HAY RUBIA PEREGRINA EN LA PARCELA.]
[RIESGOS.MODELO 04 POR LA CONTINUIDAD]
[RIESGOS]DA—OS DE DEFOLIADORES EN ENCINAS.HAN ESTADO PRESENTES EN EL LEVANTAMIENTO JOSE ANTONIO VILLANUEVA, CARMEN ARAGONESES,EL JEFE DE OFICINA SAMUEL Y LA TECNICO BEATRIZ.";"98";" 99";27/7/2007 00:00:00;30/12/1899 10:43:44;27/7/2007 00:00:00;30/12/1899 13:30:04;;"687";"68";"244";"8";"0";167;167;"0";168;168;"T";" 9"
"18";"1226";"A";"1";461965.00;4110995.00;"0";"1985";"j";"0006";"2002";;"1-2 ";"2007";;"1";"1";"1";100;45;"1";"1";"2";"3";"2";"5";;;"1";"1";"1";"1";"2";"1";;;"0";"0";;"0";;272;;5.25;;"1";"2";"2";"[PIES MAYORES]REJON LOCALIZADO POR FOTOS INFO2.
[PIESMAY 003-]ENCINA A 222G. NO ENTRA POR DM.
[PIESMAY 005-045.DMS. COMP.]
[PIESMAY 006-].ENCINA A 330G. NO ENTRA POR DIST.(JUSTA Y COMP)
[ESPECIES PRESENTES.HAY PRUNUS AVIUM EN LAS INMEDIACIONES.]
[MATORRAL.HAY FLOMIS,BERBERIS Y RUBIA PEREGRINA EN LA PARCELA]
[RIESGOS.EN ALGUNOS SITIOS TAMBIEN SE PUEDE DAR EL MODELO 08.]
[RIESGOS]DEFOLIADORES EN ENCINAS.";"98";" 99";31/5/2002 00:00:00;30/12/1899 10:31:04;31/5/2002 00:00:00;30/12/1899 11:25:45;;"687";"362";"138";"10";"0";35;35;"0";36;36;"T";
"18";"1228";"A";"1";480969.00;4111018.00;"0";"1985";"j";"0016";"2002";;"2-2 ";"2007";;"1";"1";"2";85;70;"1";"1";"2";"2";"2";"4";;;"1";"2";"1";"1";"5";"2";;;"0";"0";;"5";;187;;8.00;;"2";"2";"2";"PARCELA LOCALIZADA POR LOS PIES DEL IFN2.
DEJO UN 10% EAL RESTO DE SP
A 50G. Y 13.8M NO ENTRA 021 POR DIAMETRO.
A 105G  Y 14.8M NO ENTRA 021 POR DIAMETRO.
A 351G. Y 14.6M NO ENTRA 021 POR DIAMETRO.
PARCELA SIN REGENERABCION EN 5M.
SOLO HAY UN PINO LARICIO EN LA PARCELA Y EN LAS INMEDIACIONES.EL PONDEROSA (029) ABUNDA ALGO MAS, SIENDO ESTE PLANTADO ENTRE LOS SILVESTRES CON EL FIN DE SER CEBO PARA LA PROCESIONARIA ( ATACA MAS QUE A OTRAS SP.)
HAY ALGO DE MAJUELO Y ENCINAS DE LA CAT.1.
HAY ALGO DE DA—O POR PROCESIONARIA ( NO CONSIDERO GRAVEDAD EN EL ATAQUE PARA DARLES MALA CALIDAD)
SP MATORRAL 155 ES GENISTA PURGANS.
SP MATORRAL 116 ES B.HISPANICA.
FUERA DE 10M HAY MAS DENSIDAD DE AGRACEJO.
EL MOD DE COMBUSTIBLE ES EL CORRECTO EN LA PARCELA, EN LOS ALREDEDORES EL MAS ADECUADO ES 08.
NO HAY MANIFESTACIONES EROSIVAS.
NO HAY TRATAMIENTOS SELVICOLAS( LA PARCELA HA SIDO PODADA PARA SU CORRECTO LEVANTAMIENTO).
EL SUELO ESTA ATERRAZADO.
HAY PRESENCIA DE GANADO VACUNO.";"98";" 99";22/6/2007 00:00:00;30/12/1899 09:35:21;22/6/2007 00:00:00;30/12/1899 11:59:27;;"896";"325";"195";"10";"111111";75;75;"111111";76;76;"T";
"18";"1229";"A";"1";482992.00;4111036.00;"0";"1985";"j";"0016";"2002";;"2-2 ";"2007";;"1";"1";"2";95;85;"1";"2";"2";"2";"2";"4";;;"1";"2";"1";"5";"9";"3";;;"0";"2";;"4";;60;;6.75;;"2";"2";"2";"PARCELA LOCALIZADA POR LOS PIES DEL IFN2.
DEJO UN 10% AL RESTO.
PIE 008 DIAMETRO COMPROBADO.
PIE 014 MEDIDO SEGUN CRITERIO DEL IFN2( A 1.30M).
PIE 017 FORMA COMPROBADA.
A 231G. Y 14.6M NO ENTRA 025 POR DIAMETRO.
PIE 024 DIAMETROS COMPROBADOS.
A 287G. Y 13.9M NO ENTRA 025 POR DIAMETRO(MUY JUSTO).
PIE 32 DIAMETROS Y SP CORREGIDOS.
NO HAY REGENERACION EN 5M.FUERA DE 5M HAY DE ENCINA DE LA CAT1 Y DE MAJUELO DE LA CAT. 2 Y DE LA 3.
SP MATORRAL FUERA DE 10M; ADENOCARPUS DECORTICANS, BERBERIS HISPANICA Y GENISTA BAETICA.
HAY CARCAVAS EN ""U"".
EL TRATAMIENTO SELVICOLA CONSISTE EN UN CLAREO ANTIGUO AL IFN2.
EL SUELO ESTABA ACABALLONADO; QUEDAN ALGUNOS RESTOS.
PRESENCIA DE GANADO VACUNO.";"98";" 99";9/8/2007 00:00:00;30/12/1899 10:17:52;9/8/2007 00:00:00;30/12/1899 13:11:28;;"896";"320";"200";"10";"111111";75;75;"111111";76;76;"T";
"18";"1230";"A";"1";459919.00;4110005.00;"0";"1985";"j";"0005";"2002";;"1-1 ";"2007";;"1";"1";"1";80;40;"1";"2";"4";"1";"3";"4";;;"1";"2";"1";"1";"5";"0";;;"0";"0";;"0";;60;;14.00;;"2";"2";"2";"PARCELA ENCONTRADA POR PIES DEL IFN2.REPOBLACION DE UNOS 40 A—OS DE EDAD SEGUN IFN2.10% OCUPACION RESTO DE ESPECIES.
HAY GUILLOMO FUERA DE DE LA PARCELA.
HAY 0171-2-1.1129-2-2.3109-2-3
ROCA CALIZA.";"98";" 99";21/6/2007 00:00:00;30/12/1899 10:40:24;21/6/2007 00:00:00;30/12/1899 12:04:56;;"147";"200";"330";"8";"2";273;273;"2";274;274;"T";
"18";"1231";"A";"4";463033.00;4110006.00;"0";"2002";;"1-2 ";"1985";"j";"0007";"2007";"687";"1";"1";"1";95;20;"1";"1";"3";"2";"2";"5";;;"1";"1";"2";"6";"2";"0";;;"0";"0";;"0";;253;;15.00;;"1";"1";"2";"[CLAESP. RESTO DE ESPECIES=10%.NO ENCUENTRO EL REJON PORQUE EN EL INFO2. NO ENTRARON ARBOLES.HE DESPLAZADO LA PARCELA PORQUE HAY UNA CASA RURAL CON CULTIVOS Y QUE PODRIAN SER TESELABLES JUNTO CON LA CASA POR SUPUESTO]
[PIES MAYORES]
[CLAESP. RESTO DE ESPECIES=10%]
[REGENERACI”N.NO HAY REGENERACION]
[SUELO.CALICATA HECHA A 200G.]
[SUELO]DEFOLIADORES EN REBOLLOS.";"98";" 99";6/6/2007 00:00:00;30/12/1899 08:30:00;6/6/2002 00:00:00;30/12/1899 15:21:25;;"687";"113";"370";"10";"0";51;51;"0";52;52;"T";" 9"
"18";"1232";"A";"3C";463993.00;4109987.00;"0";"1985";"j";"0007";"2002";;"1-2 ";"2007";"687";"1";"1";"1";95;80;"1";"1";;;;;;;;;;;;;;;;;;;;206;;11.25;;"1";"1";"2";"[CLAESP. RESTO DE ESPECIES=10%.REJON LOCALIZADO POR FOTOS INFO2. PARCELA A3C POR COGER PARTE DE OTRA TESELA]
[PIESMAY 008-]ARBOL N.7 ENTRA POR CP.
[PIESMAY 008-043.ENTRA POR CP.Y MEDIDO A 1.10MTS.]
[PIESMAY 011-043.MEDIDO A 1.20MTS.]
[PIESMAY 012-043.ALTURA COMP]
[PIESMAY 014-043.MEDIDO A 1.20MTS.]
[PIESMAY 888-043.DOMINADO]
ARBOL N.16 ENTRA POR CP.
[ESPECIES PRESENTES]DEFOLIADORES EN REBOLLOS Y ENCINAS.EN REGENERACION HAY DE REBOLLO DE LAS CAT. 2 Y 1 UN 3 RESPECT. DE ENCINA DE LA CAT.3 UN 1 Y DE LA 2 Y 1 UN 3 RESPECT. Y DE MAJUELO DE LA CAT 2 UN 2 Y DE LA 1 UN 2.";"98";" 99";1/8/2007 00:00:00;30/12/1899 12:00:00;1/8/2007 00:00:00;30/12/1899 13:56:51;;"687";;;;;;;;;;"T";" 9"
"18";"1232";"A";"3E";463977.00;4110032.00;"0";"2002";;"1-2 ";"1985";"j";"0007";"2007";"687";"1";"1";"1";97;85;"1";"3";"2";"2";"2";"4";;;"1";"2";"1";"1";"4";"3";;;"0";"0";;"0";;214;;7.00;;"1";"1";"3";"[CLAESP. RESTO DE ESPECIES=0%]EL MAJUELO FORMA SUBPISO DEL REBOLLO.COORDENADA ENTRE DOS TESELAS Y QUE DESPLAZO HACIA LA TESELA QUE CONTIENE SU CENTRO Y TAMBIEN PARA SACARLA DE DOS PROPIEDADES PARTICULARES QUE CASI PODRIAN SER JARDINES O AL MENOS CON BASTANTE INFLUENCIA HUMANA.
[PIES MAYORES]
[PIESMAY 001-]REBOLLO A 57G. NO ENTRA POR DM.
[PIESMAY 003-].REBOLLO A 150G. NO ENTRA POR DM.
[PIESMAY 005-043.ENTRA POR CP.]
[PIESMAY 011-043.ENTRA POR CP.]
[PIESMAY 016-043.ENTRA POR CP.]
[SELVICULTURA.HAY CORTAS ANTIGUAS.]
[SELVICULTURA]DEFOLIADORES EN REBOLLOS Y EN ENCINAS";"98";" 99";31/7/2007 00:00:00;30/12/1899 09:54:26;31/7/2007 00:00:00;30/12/1899 12:52:22;;"687";"322";"376";"7";"0";175;175;"0";176;176;"T";" 9"
"18";"1233";"A";"1";464957.00;4110041.00;"0";"1985";"j";"0008";"2002";;"1-2 ";"2007";;"1";"1";"1";85;40;"1";"2";"4";"3";"2";"4";;;"1";"2";"1";"1";"6";"0";;;"0";"0";;"0";;40;;18.25;;"2";"2";"3";"PARCELA ENCONTRADA POR PIE DEL IFN2.FCCA COMPROBADA.10% OCUPACION RESTO DE ESPECIES.CASTA—OS ENFERMOS..
095 ES ALMENDRO.
CORNICABRA A 114G Y 2.9M CON DM 7.1 Y 7.2CMS.
PIE 3 DM COMPROBADO.
HAY 1163-20-17.
";"98";" 99";21/6/2007 00:00:00;30/12/1899 13:45:25;21/6/2007 00:00:00;30/12/1899 15:04:46;;"147";"10";"360";"7";"2";275;275;"2";276;276;"T";
"18";"1234";"A";"4";465977.00;4109989.00;"0";"2002";;"1-2 ";"1985";"j";"0008";"2007";"687";"1";"1";"1";95;45;"1";"2";"2";"3";"2";"5";;;"1";"1";"2";"1";"2";"1";;;"0";"0";;"0";;163;;11.00;;"1";"2";"2";"[CLAESP. RESTO DE ESPECIES=10%.NO ENCUENTRO EL REJON PORQUE EN EL INFO2. HABIA SOLO UN ARBOL Y YA ESTABA MUERTO.PARCELA QUE DESPLAZO PORQUE SE ENCUENTRA PROXIMA A UN CORTADO Y LA SACO LO SUFICIENTE PARA DEJARLO FUERA.]
[PIES MAYORES]
[CLAESP. RESTO DE ESPECIES=10%]
[PIESMAY 001-215.MEDIDO A 1.20MTS]
[PIESMAY 003-]MAJUELO A 130G. NO ENTRA POR DM.
[PIESMAY 005-055.ENTRA POR CP.]
[PIESMAY 006-055.ENTRA POR CP.]
[ESPECIES PRESENTES.095. ES ALMENDRO]
[ESPECIES PRESENTES]ALGO DE DEFOLIADORES EN FRESNOS Y REBOLLOS Y RAMAS SECAS EN ALGUNOS MAJUELOS";"98";" 99";6/6/2007 00:00:00;30/12/1899 08:30:00;6/6/2002 00:00:00;30/12/1899 16:15:16;;"687";"355";"95";"10";"0";49;49;"0";50;50;"T";" 9"
"18";"1235";"A";"1";481000.00;4110000.00;"0";"2002";;"2-2 ";"1985";"j";"0016";"2007";;"1";"1";"1";45;25;"1";"2";"4";"2";"2";"4";;;"1";"2";"1";"6";"5";"2";;;"0";"0";;"0";;185;;13.00;;"1";"2";"1";"PARCELA CLASIFICADA COMO A4 POR ESTAR ANULADA  EN EL IFN2.
PINCHADA EN EJE DE COORD. SIN NECESIDAD DE DESPLAZAMIENTO.
OCUPACIONES Y ESPECIES COMPROBADAS.
FCCT Y FCCA COMPROBADAS.
PARCELA SIN PIES MAYORES.
FUERA DE 5M HAY PINOS SILVESTRE DE LA CAT.1 NATURAL DE SEMILLA.( REPOBLACION CERCANA).
SP MATORRAL 116 ES BERBERIS HISPANICA.
HAY DESPRENDIMIENTOS DEL TERRENO( FUERTE PENDIENTE) Y ABUNDANTES ROCAS SUPERFICIALES (CANCHAL).
LA PARCELA ESTA CERCA DE UNA VAGUADA CON AGUA.
NO HAY NINGUN TRATAMIENTO SELVICOLA.";"98";" 99";6/7/2007 00:00:00;30/12/1899 12:41:48;6/7/2007 00:00:00;30/12/1899 13:30:57;;"896";"40";"155";"10";"111111";3;3;"111111";4;4;"T";
"18";"1236";"A";"1";481975.00;4110003.00;"0";"1985";"j";"0016";"2002";;"2-2 ";"2007";;"1";"1";"2";100;95;"1";"1";"1";"2";"2";"5";;;"1";"2";"1";"1";"8";"2";;;"0";"0";;"4";;115;;4.75;;"3";"2";"2";"PARCELA LOCALIZADA POR LOS PIES DEL IFN2.
DEJO UN 10% PARA EL RESTO DE SP.
HAY ALGUNOS PIES LARICIOS EN LA PARCELA Y  EN LOS ALREDEDORES.
PINASTER NO SE OBSERVAN.
A 58G Y 10.5M NO ENTRA 021 POR DIAMETRO.
A 125G Y 11.4M NO ENTRA 021 POR DIAMETRO.
A 150G Y 10.3M NO ENTRA 021 POR DIAMETRO.
A 166G Y 9.5M NO ENTRA 021 POR DIAMETRO.
A 169G. Y 10.0M NO ENTRA 021 POR DISTANCIA LATERAL.
A 253G . Y 10.3M NO ENTRA 021 POR DISTANCIA RED.
A 267G. Y 8.3M NO ENTRA 025 POR DIAMETRO.
A 324G. Y 12.6M NO ENTRA 021 POR DIAMETRO.
A 363G Y 13.7M NO ENTRA 021 POR DIAMETRO.
A 381G Y 15.1M NO ENTRA 021 POR DISTANCIA.
PARCELA SIN REGENERACION EN 5M.
SP MATORRAL 116 ES B.HISPANICA.
NO HAY MANIFESTACIONES EROSIVAS.
HAY UN TRATAMIENTO SELVICOLA JUNTO A LA PARCELA; SE TRATA DE UNA CLARA Y PODA DE LA FAJA AUXILIAR AL CORTAFUEGOS.
LOS PIES ESTAN PLANTADOS EN FILAS ( EN GRUPOS DE 2 Y 3 PINOS); EL SUELO ESTA LIGERAMENTE ACABALLONADO ( TRACCION ANIMAL).
HAY PRESENCIA DE GANADO VACUNO.";"98";" 99";6/7/2007 00:00:00;30/12/1899 09:46:07;6/7/2007 00:00:00;30/12/1899 12:02:25;;"896";"70";"120";"10";"111111";1;1;"111111";2;2;"T";
"18";"1237";"A";"3C";483046.00;4109917.00;"0";"1985";"j";"0016";"2002";;"2-2 ";"2007";;"1";"1";"2";90;65;"1";"2";;;;;;;;;;;;;;;;;;;;235;;13.50;;"2";"3";"2";"PARCELA LOCALIZADA POR LOS PIES DEL IFN2.
[CLAESP. RESTO DE ESPECIES=20%].
CLASIFICADA COMO A3C POR ESTAR EL EJE DE COORDENADAS EN OTRA TESELA  CON ESPECIES DIFERENTES.
A 174G Y 14.5M NO ENTRA 025 POR DIAMETRO.
PIES QUE ENTRAN POR CORRECCION DE PENDIENTE: 004, 013 Y 014.
COMPROBADOS DIAMS. PIE 031.
HAY PRUNUS RAMBURII (095).
HAY COTONEASTER GRANATENSIS.
[REGENERACI”N]: 045-1-1-2;  215-1-1-1;  025-4-5-1-38
[MATORRAL]: 3121-15-30;  1163-10-15;  0116-5-18;  0119-5-20;  0118-3-3
SUELO CON GRAN ESPESOR DE LA CAPA MUERTA (ACICULAS).
LA PARCELA ESTA A 18M DE UN ARROYO CON AGUA.
MOD. DE COMBUSTIBLE CORRECTO, AUNQUE EN LAS ZONAS MAS CLARAS ABUNDAN LAS ZARZAS (EN ESTE CASO 04).
NO HAY TRATAMIENTOS SELVICOLAS (PIES DE LA PARCELA PODADOS EN EL IFN2).
PIE 002 DEL IFN2 MUERTO A CAUSA DE RUBUS ULMIFOLIUS (SE ESTIMAN SUS DATOS EN EL IFN2 POR EL MISMO MOTIVO).
GPS: 0483046-4109917-1600M.

";"98";" 99";21/8/2007 00:00:00;30/12/1899 15:00:47;21/8/2007 00:00:00;30/12/1899 15:34:18;;"573";;;;;;;;;;"T";
"18";"1237";"A";"3E";483000.00;4110000.00;"0";"2002";;"2-2 ";"1985";"j";"0016";"2007";;"1";"1";"2";80;75;"1";"1";"2";"2";"2";"4";;;"1";"2";"1";"1";"9";"3";;;"0";"2";;"0";;375;;6.00;;"1";"3";"3";"PARCELA EN EJE DE COORD.; CLASIFICADA COMO A3E POR ESTAR  LA DE COMPARACION EN DISTINTA TESELA, CAMBIANDO TODAS LAS ESPECIES.
OCUPACIONES Y ESPECIES COMPROBADAS (TODA LA TESELA DE PINO PINASTER).
A 151G-20.4M NO ENTRA 026 POR DIAMETRO (MUY JUSTO).
A 228G-13.8M NO ENTRA 026 POR DIAM.
PIE 030 POR PENDIENTE.
HAY ROSA FUERA 10M.
EN LOS ALREDEDORES HAY CARCAVAS EN V Y DESLIZAMIENTO DEL TERRENO.
TRATAMIENTO SELVICOLA ANTIGUOS (CLARA PARA LATIZALES).
DA—OS POR INSECTOS, ABUNDANTES PIES MUERTOS.
GPS: 0483000-4110000-1614M Y P:7.3M.
FECHA IFN2: 05-09-1995.
FECHA IFN3: 21-08-2007.
";"98";" 99";21/8/2007 00:00:00;30/12/1899 15:35:27;21/8/2007 00:00:00;30/12/1899 16:00:16;;"573";"395";"230";"10";"1";91;91;"1";92;92;"T";
"18";"1238";"A";"1";460936.00;4109012.00;"0";"1985";"k";"0006";"2002";;"1-3 ";"2007";"687";"1";"1";"1";60;35;"1";"1";"4";"2";"2";"5";;;"1";"1";"1";"1";"8";"0";;;"0";"0";;"0";;384;;11.75;;"1";"2";"2";"[PIES MAYORES]REJON LOCALIZADO POR FOTOS INFO2.
[PIESMAY 001-]PINO A 5G. NO ENTRA POR DIST.
[PIESMAY 003-]PINO A 372G. NO ENTRA POR DIST.
[RIESGOS.HAY ABUNDANCIA SUPERFICIAL DE PIEDRAS. EN DETERMINADAS ZONAS SE PUEDE DAR EL MODELO 04]
HAY JUNIPERUS SABINA.";"98";" 99";10/7/2007 00:00:00;30/12/1899 14:00:00;10/7/2007 00:00:00;30/12/1899 14:51:24;;"687";"332";"130";"10";"0";125;125;"0";126;126;"T";" 9"
"18";"1239";"A";"1";462951.00;4108980.00;"0";"1985";"k";"0007";"2002";;"1-4 ";"2007";"687";"1";"1";"2";85;30;"1";"1";"4";"3";"2";"5";;;"1";"1";"1";"1";"4";"0";;;"0";"0";;"0";;166;;14.50;;"1";"2";"2";"[CLAESP. RESTO DE ESPECIES=10%.REJON LOCALIZADO POR FOTOS INFO2.LA PARCELA CAE EN UN CLARO]
[PIESMAY 002-021.ENTRA POR CP.]
[PIESMAY 005-021]PINO A 391G. NO ENTRA POR DM. (COMP)
[REGENERACI”N.NO HAY REGENERACION]
[ESPECIES PRESENTES.HAY PINO LARICIO EN LAS INMEDIACIONES.]
[RIESGOS.MODELO 04. POR LA CONTINUIDAD]
[SELVICULTURA.EN LAS INMEDIACIONES DE LA PARCELA LOS PINOS ESTAN EN TERRAZAS]
";"98";" 99";14/6/2007 00:00:00;30/12/1899 08:30:00;14/6/2002 00:00:00;30/12/1899 16:19:40;;"687";"384";"41";"7";"0";73;73;"0";74;74;"T";" 9"
